trade_number,direction,entry_time,entry_price,exit_time,exit_price,duration_minutes,stop_loss,profit_target,position_size,gross_pnl,net_pnl,pnl_percentage,transaction_costs,is_winner,exit_reason,triggered_by,risk_amount,reward_amount,position_high,position_low,baseline_before,baseline_after,cumulative_pnl,running_win_rate,entry_time_str,exit_time_str,account_balance_before,account_balance_after
807,LONG,2008-01-25 11:55:00,1353.15,2008-01-25 12:05:00,1351.12,10.00,1351.12,1353.96,2.02,-82.01,-87.01,-17.40,5.00,False,STOP_LOSS,LOW 1351.00 <= STOP 1351.12,82.01,32.80,1353.95,1351.00,1350.97,1351.12,-5986.51,69.76,01/25 11:55,01/25 12:05,4100.50,4013.49
808,SHORT,2008-01-25 12:10:00,1350.49,2008-01-25 12:15:00,1349.68,5.00,1352.52,1349.68,1.98,32.11,27.11,5.42,5.00,True,PROFIT_TARGET,LOW 1349.58 <= TARGET 1349.68,80.27,32.11,1350.57,1349.58,1351.12,1349.68,-5959.40,69.80,01/25 12:10,01/25 12:15,4013.49,4040.60
809,LONG,2008-01-25 12:15:00,1350.01,2008-01-25 12:25:00,1350.82,10.00,1347.98,1350.82,2.00,32.32,27.32,5.46,5.00,True,PROFIT_TARGET,HIGH 1351.12 >= TARGET 1350.82,80.81,32.32,1351.12,1349.45,1349.68,1350.82,-5932.08,69.84,01/25 12:15,01/25 12:25,4040.60,4067.92
810,SHORT,2008-01-25 12:25:00,1349.98,2008-01-25 12:30:00,1349.17,5.00,1352.00,1349.17,2.01,32.54,27.54,5.51,5.00,True,PROFIT_TARGET,LOW 1347.83 <= TARGET 1349.17,81.36,32.54,1349.98,1347.83,1350.82,1349.17,-5904.54,69.88,01/25 12:25,01/25 12:30,4067.92,4095.46
811,SHORT,2008-01-25 12:30:00,1348.08,2008-01-25 12:45:00,1347.27,15.00,1350.10,1347.27,2.03,32.76,27.76,5.55,5.00,True,PROFIT_TARGET,LOW 1344.21 <= TARGET 1347.27,81.91,32.76,1349.95,1344.21,1349.17,1347.27,-5876.77,69.91,01/25 12:30,01/25 12:45,4095.46,4123.23
812,SHORT,2008-01-25 12:45:00,1344.59,2008-01-25 12:55:00,1343.78,10.00,1346.61,1343.78,2.04,32.99,27.99,5.60,5.00,True,PROFIT_TARGET,LOW 1339.11 <= TARGET 1343.78,82.46,32.99,1345.63,1339.11,1347.27,1343.78,-5848.79,69.95,01/25 12:45,01/25 12:55,4123.23,4151.21
813,SHORT,2008-01-25 12:55:00,1340.22,2008-01-25 13:00:00,1339.42,5.00,1342.23,1339.42,2.06,33.21,28.21,5.64,5.00,True,PROFIT_TARGET,LOW 1337.45 <= TARGET 1339.42,83.02,33.21,1341.74,1337.45,1343.78,1339.42,-5820.58,69.99,01/25 12:55,01/25 13:00,4151.21,4179.42
814,LONG,2008-01-25 13:00:00,1339.95,2008-01-25 13:05:00,1340.75,5.00,1337.94,1340.75,2.08,33.44,28.44,5.69,5.00,True,PROFIT_TARGET,HIGH 1341.31 >= TARGET 1340.75,83.59,33.44,1341.31,1338.97,1339.42,1340.75,-5792.14,70.02,01/25 13:00,01/25 13:05,4179.42,4207.86
815,SHORT,2008-01-25 13:05:00,1339.22,2008-01-25 13:10:00,1341.23,5.00,1341.23,1338.42,2.09,-84.16,-89.16,-17.83,5.00,False,STOP_LOSS,HIGH 1343.31 >= STOP 1341.23,84.16,33.66,1343.31,1339.22,1340.75,1341.23,-5881.30,69.94,01/25 13:05,01/25 13:10,4207.86,4118.70
816,LONG,2008-01-25 13:10:00,1342.56,2008-01-25 13:20:00,1343.37,10.00,1340.55,1343.37,2.05,32.95,27.95,5.59,5.00,True,PROFIT_TARGET,HIGH 1343.68 >= TARGET 1343.37,82.37,32.95,1343.68,1340.03,1341.23,1343.37,-5853.35,69.98,01/25 13:10,01/25 13:20,4118.70,4146.65
817,SHORT,2008-01-25 13:20:00,1340.03,2008-01-25 13:25:00,1339.23,5.00,1342.04,1339.23,2.06,33.17,28.17,5.63,5.00,True,PROFIT_TARGET,LOW 1337.10 <= TARGET 1339.23,82.93,33.17,1341.10,1337.10,1343.37,1339.23,-5825.18,70.01,01/25 13:20,01/25 13:25,4146.65,4174.82
818,SHORT,2008-01-25 13:25:00,1338.16,2008-01-25 13:30:00,1337.36,5.00,1340.17,1337.36,2.08,33.40,28.40,5.68,5.00,True,PROFIT_TARGET,LOW 1337.01 <= TARGET 1337.36,83.50,33.40,1338.90,1337.01,1339.23,1337.36,-5796.78,70.05,01/25 13:25,01/25 13:30,4174.82,4203.22
819,SHORT,2008-01-25 13:30:00,1337.01,2008-01-25 13:35:00,1336.21,5.00,1339.02,1336.21,2.10,33.63,28.63,5.73,5.00,True,PROFIT_TARGET,LOW 1332.23 <= TARGET 1336.21,84.06,33.63,1337.01,1332.23,1337.36,1336.21,-5768.15,70.09,01/25 13:30,01/25 13:35,4203.22,4231.85
820,SHORT,2008-01-25 13:40:00,1335.17,2008-01-25 13:45:00,1334.37,5.00,1337.17,1334.37,2.11,33.85,28.85,5.77,5.00,True,PROFIT_TARGET,LOW 1330.90 <= TARGET 1334.37,84.64,33.85,1335.79,1330.90,1336.21,1334.37,-5739.30,70.12,01/25 13:40,01/25 13:45,4231.85,4260.70
821,SHORT,2008-01-25 13:45:00,1330.90,2008-01-25 13:50:00,1330.10,5.00,1332.90,1330.10,2.13,34.09,29.09,5.82,5.00,True,PROFIT_TARGET,LOW 1327.50 <= TARGET 1330.10,85.21,34.09,1331.83,1327.50,1334.37,1330.10,-5710.21,70.16,01/25 13:45,01/25 13:50,4260.70,4289.79
822,SHORT,2008-01-25 13:50:00,1329.02,2008-01-25 13:55:00,1331.01,5.00,1331.01,1328.22,2.15,-85.80,-90.80,-18.16,5.00,False,STOP_LOSS,HIGH 1332.91 >= STOP 1331.01,85.80,34.32,1332.91,1329.02,1330.10,1331.01,-5801.01,70.07,01/25 13:50,01/25 13:55,4289.79,4198.99
823,LONG,2008-01-25 13:55:00,1331.53,2008-01-25 14:10:00,1332.33,15.00,1329.53,1332.33,2.10,33.59,28.59,5.72,5.00,True,PROFIT_TARGET,HIGH 1334.66 >= TARGET 1332.33,83.98,33.59,1334.66,1329.88,1331.01,1332.33,-5772.41,70.11,01/25 13:55,01/25 14:10,4198.99,4227.59
824,LONG,2008-01-25 14:10:00,1334.58,2008-01-25 14:15:00,1335.38,5.00,1332.58,1335.38,2.11,33.82,28.82,5.76,5.00,True,PROFIT_TARGET,HIGH 1335.81 >= TARGET 1335.38,84.55,33.82,1335.81,1331.18,1332.33,1335.38,-5743.59,70.15,01/25 14:10,01/25 14:15,4227.59,4256.41
825,SHORT,2008-01-25 14:15:00,1331.46,2008-01-25 14:20:00,1330.66,5.00,1333.46,1330.66,2.13,34.05,29.05,5.81,5.00,True,PROFIT_TARGET,LOW 1330.60 <= TARGET 1330.66,85.13,34.05,1335.53,1330.60,1335.38,1330.66,-5714.54,70.18,01/25 14:15,01/25 14:20,4256.41,4285.46
826,LONG,2008-01-25 14:20:00,1334.78,2008-01-25 14:25:00,1335.58,5.00,1332.78,1335.58,2.14,34.28,29.28,5.86,5.00,True,PROFIT_TARGET,HIGH 1335.64 >= TARGET 1335.58,85.71,34.28,1335.64,1331.66,1330.66,1335.58,-5685.26,70.22,01/25 14:20,01/25 14:25,4285.46,4314.74
827,SHORT,2008-01-25 14:25:00,1332.66,2008-01-25 14:30:00,1334.66,5.00,1334.66,1331.86,2.16,-86.29,-91.29,-18.26,5.00,False,STOP_LOSS,HIGH 1334.91 >= STOP 1334.66,86.29,34.52,1334.91,1332.66,1335.58,1334.66,-5776.55,70.13,01/25 14:25,01/25 14:30,4314.74,4223.45
828,SHORT,2008-01-25 14:30:00,1334.12,2008-01-25 14:40:00,1333.32,10.00,1336.12,1333.32,2.11,33.79,28.79,5.76,5.00,True,PROFIT_TARGET,LOW 1331.92 <= TARGET 1333.32,84.47,33.79,1336.02,1331.92,1334.66,1333.32,-5747.77,70.17,01/25 14:30,01/25 14:40,4223.45,4252.23
829,SHORT,2008-01-25 14:40:00,1332.39,2008-01-25 14:45:00,1331.59,5.00,1334.39,1331.59,2.13,34.02,29.02,5.80,5.00,True,PROFIT_TARGET,LOW 1330.17 <= TARGET 1331.59,85.04,34.02,1332.52,1330.17,1333.32,1331.59,-5718.75,70.21,01/25 14:40,01/25 14:45,4252.23,4281.25
830,SHORT,2008-01-25 14:45:00,1330.36,2008-01-25 14:50:00,1329.56,5.00,1332.36,1329.56,2.15,34.25,29.25,5.85,5.00,True,PROFIT_TARGET,LOW 1327.81 <= TARGET 1329.56,85.63,34.25,1331.11,1327.81,1331.59,1329.56,-5689.50,70.24,01/25 14:45,01/25 14:50,4281.25,4310.50
831,SHORT,2008-01-25 14:50:00,1328.55,2008-01-25 14:55:00,1330.54,5.00,1330.54,1327.75,2.16,-86.21,-91.21,-18.24,5.00,False,STOP_LOSS,HIGH 1332.39 >= STOP 1330.54,86.21,34.48,1332.39,1328.55,1329.56,1330.54,-5780.71,70.16,01/25 14:50,01/25 14:55,4310.50,4219.29
832,LONG,2008-01-25 14:55:00,1331.95,2008-01-25 15:00:00,1332.75,5.00,1329.95,1332.75,2.11,33.75,28.75,5.75,5.00,True,PROFIT_TARGET,HIGH 1333.01 >= TARGET 1332.75,84.39,33.75,1333.01,1330.91,1330.54,1332.75,-5751.95,70.19,01/25 14:55,01/25 15:00,4219.29,4248.05
833,LONG,2008-01-25 15:00:00,1332.90,2008-01-25 15:05:00,1330.90,5.00,1330.90,1333.70,2.12,-84.96,-89.96,-17.99,5.00,False,STOP_LOSS,LOW 1330.15 <= STOP 1330.90,84.96,33.98,1333.20,1330.15,1332.75,1330.90,-5841.92,70.11,01/25 15:00,01/25 15:05,4248.05,4158.08
834,LONG,2008-01-25 15:05:00,1331.60,2008-01-25 15:10:00,1332.40,5.00,1329.60,1332.40,2.08,33.26,28.26,5.65,5.00,True,PROFIT_TARGET,HIGH 1335.38 >= TARGET 1332.40,83.16,33.26,1335.38,1330.76,1330.90,1332.40,-5813.65,70.14,01/25 15:05,01/25 15:10,4158.08,4186.35
835,LONG,2008-01-25 15:10:00,1335.38,2008-01-25 15:15:00,1336.18,5.00,1333.38,1336.18,2.09,33.49,28.49,5.70,5.00,True,PROFIT_TARGET,HIGH 1339.41 >= TARGET 1336.18,83.73,33.49,1339.41,1335.38,1332.40,1336.18,-5785.16,70.18,01/25 15:10,01/25 15:15,4186.35,4214.84
836,LONG,2008-01-25 15:15:00,1338.33,2008-01-25 15:20:00,1339.13,5.00,1336.32,1339.13,2.10,33.72,28.72,5.74,5.00,True,PROFIT_TARGET,HIGH 1340.69 >= TARGET 1339.13,84.30,33.72,1340.69,1338.12,1336.18,1339.13,-5756.44,70.22,01/25 15:15,01/25 15:20,4214.84,4243.56
837,SHORT,2008-01-25 15:25:00,1337.87,2008-01-25 15:30:00,1337.07,5.00,1339.88,1337.07,2.11,33.95,28.95,5.79,5.00,True,PROFIT_TARGET,LOW 1335.26 <= TARGET 1337.07,84.87,33.95,1337.87,1335.26,1339.13,1337.07,-5727.49,70.25,01/25 15:25,01/25 15:30,4243.56,4272.51
838,LONG,2008-01-25 15:40:00,1338.05,2008-01-25 15:45:00,1336.04,5.00,1336.04,1338.85,2.13,-85.45,-90.45,-18.09,5.00,False,STOP_LOSS,LOW 1330.31 <= STOP 1336.04,85.45,34.18,1338.05,1330.31,1337.07,1336.04,-5817.94,70.17,01/25 15:40,01/25 15:45,4272.51,4182.06
839,SHORT,2008-01-25 15:45:00,1330.31,2008-01-25 15:50:00,1329.51,5.00,1332.31,1329.51,2.10,33.46,28.46,5.69,5.00,True,PROFIT_TARGET,LOW 1327.58 <= TARGET 1329.51,83.64,33.46,1330.31,1327.58,1336.04,1329.51,-5789.49,70.20,01/25 15:45,01/25 15:50,4182.06,4210.51
840,SHORT,2008-01-25 15:50:00,1328.63,2008-01-25 15:55:00,1330.62,5.00,1330.62,1327.83,2.11,-84.21,-89.21,-17.84,5.00,False,STOP_LOSS,HIGH 1331.45 >= STOP 1330.62,84.21,33.68,1331.45,1328.50,1329.51,1330.62,-5878.70,70.12,01/25 15:50,01/25 15:55,4210.51,4121.30
841,SHORT,2008-01-28 10:00:00,1325.38,2008-01-28 10:05:00,1324.58,5.00,1327.37,1324.58,2.07,32.97,27.97,5.59,5.00,True,PROFIT_TARGET,LOW 1322.43 <= TARGET 1324.58,82.43,32.97,1326.65,1322.43,1330.62,1324.58,-5850.73,70.15,01/28 10:00,01/28 10:05,4121.30,4149.27
842,SHORT,2008-01-28 10:05:00,1322.44,2008-01-28 10:10:00,1324.42,5.00,1324.42,1321.65,2.09,-82.99,-87.99,-17.60,5.00,False,STOP_LOSS,HIGH 1325.23 >= STOP 1324.42,82.99,33.19,1325.23,1322.26,1324.58,1324.42,-5938.71,70.07,01/28 10:05,01/28 10:10,4149.27,4061.29
843,LONG,2008-01-28 10:10:00,1324.94,2008-01-28 10:15:00,1325.73,5.00,1322.95,1325.73,2.04,32.49,27.49,5.50,5.00,True,PROFIT_TARGET,HIGH 1326.91 >= TARGET 1325.73,81.23,32.49,1326.91,1324.90,1324.42,1325.73,-5911.22,70.11,01/28 10:10,01/28 10:15,4061.29,4088.78
844,LONG,2008-01-28 10:15:00,1326.76,2008-01-28 10:20:00,1327.56,5.00,1324.77,1327.56,2.05,32.71,27.71,5.54,5.00,True,PROFIT_TARGET,HIGH 1333.13 >= TARGET 1327.56,81.78,32.71,1333.13,1326.42,1325.73,1327.56,-5883.51,70.14,01/28 10:15,01/28 10:20,4088.78,4116.49
845,LONG,2008-01-28 10:20:00,1330.54,2008-01-28 10:25:00,1331.34,5.00,1328.54,1331.34,2.06,32.93,27.93,5.59,5.00,True,PROFIT_TARGET,HIGH 1335.39 >= TARGET 1331.34,82.33,32.93,1335.39,1329.47,1327.56,1331.34,-5855.58,70.18,01/28 10:20,01/28 10:25,4116.49,4144.42
846,LONG,2008-01-28 10:25:00,1335.39,2008-01-28 10:30:00,1333.39,5.00,1333.39,1336.19,2.07,-82.89,-87.89,-17.58,5.00,False,STOP_LOSS,LOW 1332.08 <= STOP 1333.39,82.89,33.16,1335.51,1332.08,1331.34,1333.39,-5943.47,70.09,01/28 10:25,01/28 10:30,4144.42,4056.53
847,LONG,2008-01-28 10:30:00,1333.81,2008-01-28 10:35:00,1334.61,5.00,1331.81,1334.61,2.03,32.45,27.45,5.49,5.00,True,PROFIT_TARGET,HIGH 1335.92 >= TARGET 1334.61,81.13,32.45,1335.92,1332.32,1333.39,1334.61,-5916.02,70.13,01/28 10:30,01/28 10:35,4056.53,4083.98
848,SHORT,2008-01-28 10:35:00,1332.99,2008-01-28 10:40:00,1334.99,5.00,1334.99,1332.19,2.04,-81.68,-86.68,-17.34,5.00,False,STOP_LOSS,HIGH 1335.79 >= STOP 1334.99,81.68,32.67,1335.79,1332.99,1334.61,1334.99,-6002.70,70.05,01/28 10:35,01/28 10:40,4083.98,3997.30
849,SHORT,2008-01-28 10:40:00,1333.75,2008-01-28 10:45:00,1335.75,5.00,1335.75,1332.95,2.00,-79.95,-84.95,-16.99,5.00,False,STOP_LOSS,HIGH 1338.69 >= STOP 1335.75,79.95,31.98,1338.69,1333.75,1334.99,1335.75,-6087.64,69.96,01/28 10:40,01/28 10:45,3997.30,3912.36
850,LONG,2008-01-28 10:45:00,1338.69,2008-01-28 11:00:00,1339.49,15.00,1336.68,1339.49,1.95,31.30,26.30,5.26,5.00,True,PROFIT_TARGET,HIGH 1340.20 >= TARGET 1339.49,78.25,31.30,1340.20,1338.22,1335.75,1339.49,-6061.34,70.00,01/28 10:45,01/28 11:00,3912.36,3938.66
851,LONG,2008-01-28 11:00:00,1340.07,2008-01-28 11:10:00,1340.87,10.00,1338.06,1340.87,1.96,31.51,26.51,5.30,5.00,True,PROFIT_TARGET,HIGH 1341.91 >= TARGET 1340.87,78.77,31.51,1341.91,1339.55,1339.49,1340.87,-6034.83,70.04,01/28 11:00,01/28 11:10,3938.66,3965.17
852,SHORT,2008-01-28 11:15:00,1336.73,2008-01-28 11:25:00,1338.74,10.00,1338.74,1335.93,1.98,-79.30,-84.30,-16.86,5.00,False,STOP_LOSS,HIGH 1340.42 >= STOP 1338.74,79.30,31.72,1340.42,1335.95,1340.87,1338.74,-6119.14,69.95,01/28 11:15,01/28 11:25,3965.17,3880.86
853,LONG,2008-01-28 11:25:00,1339.95,2008-01-28 11:30:00,1340.75,5.00,1337.94,1340.75,1.93,31.05,26.05,5.21,5.00,True,PROFIT_TARGET,HIGH 1344.13 >= TARGET 1340.75,77.62,31.05,1344.13,1339.28,1338.74,1340.75,-6093.09,69.99,01/28 11:25,01/28 11:30,3880.86,3906.91
854,LONG,2008-01-28 11:30:00,1344.13,2008-01-28 11:40:00,1342.11,10.00,1342.11,1344.94,1.94,-78.14,-83.14,-16.63,5.00,False,STOP_LOSS,LOW 1342.04 <= STOP 1342.11,78.14,31.26,1344.13,1342.04,1340.75,1342.11,-6176.23,69.91,01/28 11:30,01/28 11:40,3906.91,3823.77
855,LONG,2008-01-28 11:45:00,1342.29,2008-01-28 11:50:00,1340.28,5.00,1340.28,1343.10,1.90,-76.48,-81.48,-16.30,5.00,False,STOP_LOSS,LOW 1340.17 <= STOP 1340.28,76.48,30.59,1342.36,1340.17,1342.11,1340.28,-6257.70,69.82,01/28 11:45,01/28 11:50,3823.77,3742.30
856,LONG,2008-01-28 11:50:00,1340.71,2008-01-28 12:05:00,1338.70,15.00,1338.70,1341.51,1.86,-74.85,-79.85,-15.97,5.00,False,STOP_LOSS,LOW 1336.82 <= STOP 1338.70,74.85,29.94,1341.47,1336.82,1340.28,1338.70,-6337.55,69.74,01/28 11:50,01/28 12:05,3742.30,3662.45
857,SHORT,2008-01-28 12:05:00,1336.82,2008-01-28 12:15:00,1336.02,10.00,1338.83,1336.02,1.83,29.30,24.30,4.86,5.00,True,PROFIT_TARGET,LOW 1335.75 <= TARGET 1336.02,73.25,29.30,1337.52,1335.75,1338.70,1336.02,-6313.25,69.78,01/28 12:05,01/28 12:15,3662.45,3686.75
858,LONG,2008-01-28 12:15:00,1336.69,2008-01-28 12:20:00,1337.49,5.00,1334.68,1337.49,1.84,29.49,24.49,4.90,5.00,True,PROFIT_TARGET,HIGH 1338.72 >= TARGET 1337.49,73.74,29.49,1338.72,1335.74,1336.02,1337.49,-6288.76,69.81,01/28 12:15,01/28 12:20,3686.75,3711.24
859,LONG,2008-01-28 12:20:00,1338.72,2008-01-28 12:35:00,1336.71,15.00,1336.71,1339.52,1.85,-74.22,-79.22,-15.84,5.00,False,STOP_LOSS,LOW 1336.17 <= STOP 1336.71,74.22,29.69,1339.14,1336.17,1337.49,1336.71,-6367.98,69.73,01/28 12:20,01/28 12:35,3711.24,3632.02
860,LONG,2008-01-28 12:35:00,1337.29,2008-01-28 12:40:00,1338.09,5.00,1335.28,1338.09,1.81,29.06,24.06,4.81,5.00,True,PROFIT_TARGET,HIGH 1341.08 >= TARGET 1338.09,72.64,29.06,1341.08,1337.06,1336.71,1338.09,-6343.92,69.77,01/28 12:35,01/28 12:40,3632.02,3656.08
861,LONG,2008-01-28 12:40:00,1341.08,2008-01-28 12:45:00,1341.88,5.00,1339.07,1341.88,1.82,29.25,24.25,4.85,5.00,True,PROFIT_TARGET,HIGH 1342.53 >= TARGET 1341.88,73.12,29.25,1342.53,1339.85,1338.09,1341.88,-6319.68,69.80,01/28 12:40,01/28 12:45,3656.08,3680.32
862,LONG,2008-01-28 12:45:00,1342.53,2008-01-28 12:50:00,1340.52,5.00,1340.52,1343.34,1.83,-73.61,-78.61,-15.72,5.00,False,STOP_LOSS,LOW 1339.87 <= STOP 1340.52,73.61,29.44,1342.53,1339.87,1341.88,1340.52,-6398.28,69.72,01/28 12:45,01/28 12:50,3680.32,3601.72
863,SHORT,2008-01-28 12:50:00,1339.87,2008-01-28 13:00:00,1341.88,10.00,1341.88,1339.07,1.79,-72.03,-77.03,-15.41,5.00,False,STOP_LOSS,HIGH 1344.56 >= STOP 1341.88,72.03,28.81,1344.56,1339.81,1340.52,1341.88,-6475.32,69.64,01/28 12:50,01/28 13:00,3601.72,3524.68
864,LONG,2008-01-28 13:00:00,1344.56,2008-01-28 13:05:00,1345.37,5.00,1342.54,1345.37,1.75,28.20,23.20,4.64,5.00,True,PROFIT_TARGET,HIGH 1345.72 >= TARGET 1345.37,70.49,28.20,1345.72,1342.92,1341.88,1345.37,-6452.12,69.68,01/28 13:00,01/28 13:05,3524.68,3547.88
865,SHORT,2008-01-28 13:05:00,1343.02,2008-01-28 13:15:00,1345.03,10.00,1345.03,1342.21,1.76,-70.96,-75.96,-15.19,5.00,False,STOP_LOSS,HIGH 1345.25 >= STOP 1345.03,70.96,28.38,1345.25,1342.57,1345.37,1345.03,-6528.08,69.60,01/28 13:05,01/28 13:15,3547.88,3471.92
866,SHORT,2008-01-28 13:15:00,1344.42,2008-01-28 13:20:00,1346.44,5.00,1346.44,1343.61,1.72,-69.44,-74.44,-14.89,5.00,False,STOP_LOSS,HIGH 1346.90 >= STOP 1346.44,69.44,27.78,1346.90,1344.42,1345.03,1346.44,-6602.52,69.52,01/28 13:15,01/28 13:20,3471.92,3397.48
867,SHORT,2008-01-28 13:20:00,1345.77,2008-01-28 13:25:00,1344.96,5.00,1347.79,1344.96,1.68,27.18,22.18,4.44,5.00,True,PROFIT_TARGET,LOW 1343.41 <= TARGET 1344.96,67.95,27.18,1345.77,1343.41,1346.44,1344.96,-6580.34,69.55,01/28 13:20,01/28 13:25,3397.48,3419.66
868,SHORT,2008-01-28 13:25:00,1343.83,2008-01-28 13:40:00,1343.02,15.00,1345.85,1343.02,1.70,27.36,22.36,4.47,5.00,True,PROFIT_TARGET,LOW 1342.62 <= TARGET 1343.02,68.39,27.36,1345.74,1342.62,1344.96,1343.02,-6557.98,69.59,01/28 13:25,01/28 13:40,3419.66,3442.02
869,LONG,2008-01-28 13:40:00,1344.05,2008-01-28 13:45:00,1342.03,5.00,1342.03,1344.86,1.71,-68.84,-73.84,-14.77,5.00,False,STOP_LOSS,LOW 1341.31 <= STOP 1342.03,68.84,27.54,1344.05,1341.31,1343.02,1342.03,-6631.82,69.51,01/28 13:40,01/28 13:45,3442.02,3368.18
870,SHORT,2008-01-28 13:45:00,1341.72,2008-01-28 13:50:00,1343.73,5.00,1343.73,1340.91,1.67,-67.36,-72.36,-14.47,5.00,False,STOP_LOSS,HIGH 1344.35 >= STOP 1343.73,67.36,26.95,1344.35,1341.48,1342.03,1343.73,-6704.18,69.43,01/28 13:45,01/28 13:50,3368.18,3295.82
871,LONG,2008-01-28 13:50:00,1344.35,2008-01-28 14:00:00,1345.16,10.00,1342.33,1345.16,1.63,26.37,21.37,4.27,5.00,True,PROFIT_TARGET,HIGH 1345.45 >= TARGET 1345.16,65.92,26.37,1345.45,1342.98,1343.73,1345.16,-6682.82,69.46,01/28 13:50,01/28 14:00,3295.82,3317.18
872,SHORT,2008-01-28 14:00:00,1344.86,2008-01-28 14:10:00,1346.88,10.00,1346.88,1344.05,1.64,-66.34,-71.34,-14.27,5.00,False,STOP_LOSS,HIGH 1347.58 >= STOP 1346.88,66.34,26.54,1347.58,1344.86,1345.16,1346.88,-6754.16,69.38,01/28 14:00,01/28 14:10,3317.18,3245.84
873,SHORT,2008-01-28 14:10:00,1345.92,2008-01-28 14:20:00,1347.94,10.00,1347.94,1345.11,1.61,-64.92,-69.92,-13.98,5.00,False,STOP_LOSS,HIGH 1348.04 >= STOP 1347.94,64.92,25.97,1348.04,1345.86,1346.88,1347.94,-6824.08,69.30,01/28 14:10,01/28 14:20,3245.84,3175.92
874,SHORT,2008-01-28 14:20:00,1347.03,2008-01-28 14:35:00,1349.05,15.00,1349.05,1346.22,1.57,-63.52,-68.52,-13.70,5.00,False,STOP_LOSS,HIGH 1349.42 >= STOP 1349.05,63.52,25.41,1349.42,1346.31,1347.94,1349.05,-6892.59,69.22,01/28 14:20,01/28 14:35,3175.92,3107.41
875,SHORT,2008-01-28 14:40:00,1348.65,2008-01-28 14:45:00,1347.84,5.00,1350.67,1347.84,1.54,24.86,19.86,3.97,5.00,True,PROFIT_TARGET,LOW 1346.07 <= TARGET 1347.84,62.15,24.86,1349.12,1346.07,1349.05,1347.84,-6872.74,69.26,01/28 14:40,01/28 14:45,3107.41,3127.26
876,SHORT,2008-01-28 14:45:00,1346.29,2008-01-28 14:50:00,1345.48,5.00,1348.31,1345.48,1.55,25.02,20.02,4.00,5.00,True,PROFIT_TARGET,LOW 1343.62 <= TARGET 1345.48,62.55,25.02,1346.29,1343.62,1347.84,1345.48,-6852.72,69.29,01/28 14:45,01/28 14:50,3127.26,3147.28
877,SHORT,2008-01-28 14:50:00,1344.77,2008-01-28 14:55:00,1343.96,5.00,1346.79,1343.96,1.56,25.18,20.18,4.04,5.00,True,PROFIT_TARGET,LOW 1343.18 <= TARGET 1343.96,62.95,25.18,1344.77,1343.18,1345.48,1343.96,-6832.54,69.33,01/28 14:50,01/28 14:55,3147.28,3167.46
878,SHORT,2008-01-28 14:55:00,1343.18,2008-01-28 15:05:00,1342.37,10.00,1345.19,1342.37,1.57,25.34,20.34,4.07,5.00,True,PROFIT_TARGET,LOW 1341.79 <= TARGET 1342.37,63.35,25.34,1345.54,1341.79,1343.96,1342.37,-6812.20,69.36,01/28 14:55,01/28 15:05,3167.46,3187.80
879,LONG,2008-01-28 15:05:00,1343.22,2008-01-28 15:10:00,1341.21,5.00,1341.21,1344.03,1.58,-63.76,-68.76,-13.75,5.00,False,STOP_LOSS,LOW 1339.90 <= STOP 1341.21,63.76,25.50,1343.22,1339.90,1342.37,1341.21,-6880.96,69.28,01/28 15:05,01/28 15:10,3187.80,3119.04
880,SHORT,2008-01-28 15:10:00,1339.97,2008-01-28 15:15:00,1339.17,5.00,1341.98,1339.17,1.55,24.95,19.95,3.99,5.00,True,PROFIT_TARGET,LOW 1339.06 <= TARGET 1339.17,62.38,24.95,1341.68,1339.06,1341.21,1339.17,-6861.00,69.32,01/28 15:10,01/28 15:15,3119.04,3139.00
881,LONG,2008-01-28 15:20:00,1341.95,2008-01-28 15:30:00,1342.76,10.00,1339.94,1342.76,1.56,25.11,20.11,4.02,5.00,True,PROFIT_TARGET,HIGH 1344.84 >= TARGET 1342.76,62.78,25.11,1344.84,1340.91,1339.17,1342.76,-6840.89,69.35,01/28 15:20,01/28 15:30,3139.00,3159.11
882,LONG,2008-01-28 15:30:00,1342.94,2008-01-28 15:35:00,1343.75,5.00,1340.93,1343.75,1.57,25.27,20.27,4.05,5.00,True,PROFIT_TARGET,HIGH 1346.60 >= TARGET 1343.75,63.18,25.27,1346.60,1342.69,1342.76,1343.75,-6820.62,69.39,01/28 15:30,01/28 15:35,3159.11,3179.38
883,LONG,2008-01-28 15:35:00,1346.60,2008-01-28 15:40:00,1347.41,5.00,1344.58,1347.41,1.57,25.44,20.44,4.09,5.00,True,PROFIT_TARGET,HIGH 1352.56 >= TARGET 1347.41,63.59,25.44,1352.56,1346.48,1343.75,1347.41,-6800.18,69.42,01/28 15:35,01/28 15:40,3179.38,3199.82
884,LONG,2008-01-28 15:40:00,1352.54,2008-01-28 15:50:00,1350.51,10.00,1350.51,1353.35,1.58,-64.00,-69.00,-13.80,5.00,False,STOP_LOSS,LOW 1349.95 <= STOP 1350.51,64.00,25.60,1353.27,1349.95,1347.41,1350.51,-6869.18,69.34,01/28 15:40,01/28 15:50,3199.82,3130.82
